id,kategori,deger
127990,C,332
127991,D,23
127992,B,16
127993,A,66
127994,B,329
127995,D,61
127996,B,63
127997,B,131
127998,D,276
127999,D,366
128000,D,242
128001,B,110
128002,C,456
128003,C,387
128004,C,418
128005,B,309
128006,A,400
128007,A,174
128008,D,306
128009,C,240
128010,A,364
128011,C,433
128012,B,402
128013,D,316
128014,D,338
128015,D,330
128016,D,483
128017,D,329
128018,D,118
128019,D,243
128020,C,244
128021,A,485
128022,C,494
128023,C,353
128024,A,448
128025,C,429
128026,D,330
128027,C,474
128028,D,496
128029,A,85
128030,C,303
128031,B,238
128032,C,496
128033,A,486
128034,B,151
128035,D,367
128036,B,364
128037,D,404
128038,A,475
128039,D,403
128040,A,457
128041,C,122
128042,B,338
128043,B,402
128044,B,187
128045,D,358
128046,A,405
128047,C,432
128048,A,473
128049,B,65
128050,D,404
128051,C,372
128052,C,203
128053,D,179
128054,A,53
128055,D,219
128056,B,460
128057,B,137
128058,B,376
128059,C,361
128060,B,240
128061,A,67
128062,C,305
128063,A,297
128064,C,336
128065,A,428
128066,B,113
128067,C,215
128068,A,138
128069,C,175
128070,C,114
128071,B,373
128072,C,400
128073,D,363
128074,A,394
128075,D,257
128076,C,87
128077,A,101
128078,D,158
128079,D,260
128080,B,382
128081,D,66
128082,C,36
128083,A,420
128084,C,81
128085,D,470
128086,C,182
128087,D,251
128088,B,59
128089,C,302
128090,C,238
128091,B,329
128092,C,240
128093,D,225
128094,B,86
128095,C,182
128096,D,72
128097,D,93
128098,A,380
128099,A,215
128100,A,333
128101,B,88
128102,D,316
128103,B,226
128104,B,202
128105,B,206
128106,B,407
128107,B,123
128108,C,46
128109,A,197
128110,B,152
128111,C,80
128112,C,341
128113,D,76
128114,B,316
128115,A,311
128116,D,477
128117,B,148
128118,D,93
128119,A,128
128120,A,443
128121,B,193
128122,A,167
128123,A,307
128124,A,247
128125,B,48
128126,D,223
128127,D,424
128128,D,424
128129,D,430
128130,D,208
128131,D,290
128132,D,363
128133,A,21
128134,D,168
128135,A,54
128136,C,175
128137,B,455
128138,A,408
128139,B,203
128140,B,425
128141,C,236
128142,D,482
128143,C,95
128144,A,150
128145,A,383
128146,A,180
128147,B,213
128148,D,276
128149,D,159
128150,D,491
128151,C,191
128152,C,446
128153,A,480
128154,D,460
128155,D,473
128156,C,311
128157,B,250
128158,D,307
128159,A,249
128160,D,460
128161,C,27
128162,D,206
128163,A,37
128164,B,370
128165,B,369
128166,A,258
128167,A,363
128168,D,183
128169,D,429
128170,C,433
128171,B,27
128172,B,421
128173,A,12
128174,C,498
128175,D,405
128176,A,262
128177,A,364
128178,A,152
128179,B,39
128180,D,60
128181,D,43
128182,A,243
128183,A,118
128184,C,409
128185,D,428
128186,A,291
128187,C,205
128188,A,66
128189,B,76
128190,A,38
128191,B,456
128192,D,309
128193,A,44
128194,D,290
128195,D,283
128196,D,320
128197,B,66
128198,D,217
128199,D,483
128200,B,274
128201,A,57
128202,D,455
128203,C,92
128204,B,67
128205,B,435
128206,A,437
128207,C,338
128208,B,344
128209,A,46
128210,D,139
128211,D,131
128212,B,424
128213,A,346
128214,D,325
128215,D,276
128216,A,270
128217,D,112
128218,D,435
128219,C,257
128220,A,219
128221,D,125
128222,C,190
128223,D,130
128224,A,171
128225,A,90
128226,D,429
128227,B,256
128228,C,193
128229,D,387
128230,B,28
128231,C,432
128232,C,315
128233,B,241
128234,C,111
128235,C,399
128236,D,196
128237,B,161
128238,D,322
128239,D,369
128240,C,496
128241,B,450
128242,A,490
128243,B,326
128244,C,279
128245,A,115
128246,D,333
128247,A,126
128248,A,222
128249,B,407
128250,D,480
128251,B,218
128252,A,58
128253,C,173
128254,C,470
128255,A,475
128256,C,15
128257,C,254
128258,B,248
128259,D,235
128260,C,153
128261,D,187
128262,D,305
128263,B,178
128264,A,275
128265,C,108
128266,C,124
128267,B,198
128268,B,454
128269,A,284
128270,D,286
128271,A,434
128272,C,119
128273,B,228
128274,B,113
128275,D,176
128276,C,240
128277,B,421
128278,B,96
128279,B,338
128280,B,356
128281,C,334
128282,D,497
128283,A,169
128284,A,358
128285,D,302
128286,D,70
128287,C,133
128288,A,139
128289,D,249
128290,B,442
128291,C,413
128292,D,321
128293,A,326
128294,B,353
128295,D,192
128296,A,295
128297,C,79
128298,A,460
128299,A,102
128300,A,113
128301,C,300
128302,D,394
128303,D,435
128304,B,422
128305,D,257
128306,C,475
128307,A,335
128308,C,325
128309,A,230
128310,D,479
128311,B,301
128312,B,129
128313,D,105
128314,A,41
128315,D,394
128316,C,189
128317,D,175
128318,D,141
128319,A,340
128320,D,220
128321,C,79
128322,D,313
128323,C,72
128324,D,356
128325,A,33
128326,B,264
128327,B,344
128328,C,182
128329,D,367
128330,A,202
128331,D,444
128332,A,449
128333,A,87
128334,D,266
128335,D,81
128336,B,288
128337,D,360
128338,B,31
128339,C,186
128340,B,290
128341,B,130
128342,A,100
128343,A,333
128344,B,330
128345,C,190
128346,A,110
128347,C,414
128348,B,51
128349,D,285
128350,B,25
128351,D,329
128352,A,58
128353,A,202
128354,A,348
128355,A,176
128356,B,448
128357,B,415
128358,A,213
128359,C,157
128360,D,158
128361,A,417
128362,A,474
128363,A,261
128364,C,169
128365,A,141
128366,D,143
128367,D,369
128368,B,224
128369,C,455
128370,B,103
128371,C,58
128372,C,399
128373,D,72
128374,A,166
128375,D,134
128376,B,470
128377,C,182
128378,B,26
128379,D,292
128380,C,383
128381,A,94
128382,C,26
128383,B,185
128384,B,425
128385,B,250
128386,B,109
128387,C,357
128388,C,159
128389,D,20
128390,D,319
128391,C,227
128392,D,249
128393,C,265
128394,A,130
128395,C,244
128396,D,105
128397,A,29
128398,D,97
128399,C,447
128400,D,292
128401,C,482
128402,D,487
128403,D,128
128404,C,265
128405,A,228
128406,C,333
128407,C,71
128408,C,101
128409,B,144
128410,B,278
128411,D,161
128412,B,476
128413,A,443
128414,C,451
128415,A,209
128416,C,301
128417,A,312
128418,B,372
128419,C,295
128420,B,266
128421,B,115
128422,C,443
128423,A,102
128424,D,83
128425,B,272
128426,B,151
128427,C,62
128428,C,352
128429,A,444
128430,B,361
128431,D,45
128432,B,181
128433,A,292
128434,D,153
128435,C,297
128436,C,24
128437,C,389
128438,A,473
128439,C,23
128440,D,309
128441,C,12
128442,A,241
128443,B,490
128444,B,163
128445,D,238
128446,A,349
128447,C,497
128448,C,260
128449,B,306
128450,C,298
128451,B,163
128452,B,380
128453,C,199
128454,B,469
128455,B,86
128456,A,73
128457,C,320
128458,A,327
128459,C,272
128460,C,188
128461,C,335
128462,C,223
128463,D,120
128464,D,270
128465,B,460
128466,A,433
128467,A,355
128468,B,467
128469,A,229
128470,D,454
128471,A,232
128472,C,497
128473,C,101
128474,C,348
128475,C,442
128476,B,60
128477,B,341
128478,D,355
128479,D,125
128480,D,235
128481,B,84
128482,A,386
128483,C,229
128484,A,109
128485,C,360
128486,D,48
128487,C,336
128488,A,277
128489,A,304
128490,D,440
128491,D,16
128492,A,31
128493,D,439
128494,B,313
128495,D,277
128496,A,483
128497,B,28
128498,A,433
128499,B,257
128500,D,416
128501,D,451
128502,A,442
128503,B,280
128504,A,18
128505,C,116
128506,D,491
128507,A,306
128508,A,338
128509,C,165
128510,C,442
128511,B,489
128512,C,85
128513,B,334
128514,A,381
128515,C,150
128516,B,105
128517,A,288
128518,B,15
128519,A,21
128520,B,311
128521,D,82
128522,A,244
128523,A,298
128524,B,237
128525,A,487
128526,B,457
128527,A,253
128528,C,107
128529,C,422
128530,B,369
128531,D,46
128532,C,11
128533,C,292
128534,A,486
128535,D,167
128536,D,162
128537,D,144
128538,D,380
128539,D,62
128540,D,483
128541,C,420
128542,B,102
128543,B,50
128544,D,179
128545,A,201
128546,C,418
128547,A,215
128548,C,108
128549,C,199
128550,C,85
128551,A,484
128552,A,209
128553,D,240
128554,C,349
128555,B,292
128556,C,74
128557,B,363
128558,D,53
128559,D,484
128560,D,212
128561,C,192
128562,C,367
128563,B,316
128564,B,19
128565,A,455
128566,B,76
128567,D,166
128568,C,328
128569,A,494
128570,C,197
128571,D,361
128572,D,340
128573,D,207
128574,A,13
128575,C,335
128576,B,184
128577,C,40
128578,C,469
128579,A,195
128580,B,469
128581,B,76
128582,C,252
128583,D,328
128584,C,402
128585,A,464
128586,D,53
128587,A,499
128588,D,372
128589,D,333
128590,D,36
128591,B,327
128592,D,476
128593,B,393
128594,A,179
128595,D,368
128596,D,33
128597,D,482
128598,A,127
128599,C,32
128600,C,382
128601,A,435
128602,A,131
128603,A,412
128604,C,346
128605,B,418
128606,A,198
128607,C,378
128608,B,309
128609,D,206
128610,D,406
128611,A,134
128612,B,200
128613,C,83
128614,D,319
128615,D,367
128616,C,377
128617,D,312
128618,D,214
128619,A,90
128620,B,189
128621,B,370
128622,B,111
128623,B,67
128624,C,192
128625,B,126
128626,A,218
128627,C,390
128628,A,83
128629,D,397
128630,B,417
128631,B,451
128632,C,458
128633,B,11
128634,A,490
128635,C,380
128636,B,335
128637,A,234
128638,D,279
128639,B,110
128640,B,201
128641,B,72
128642,D,484
128643,B,445
128644,D,398
128645,A,330
128646,C,180
128647,A,377
128648,A,30
128649,C,21
128650,C,459
128651,B,464
128652,D,377
128653,B,106
128654,A,492
128655,D,467
128656,B,91
128657,C,172
128658,C,48
128659,B,452
128660,D,456
128661,A,121
128662,D,432
128663,B,141
128664,C,348
128665,C,476
128666,A,187
128667,C,114
128668,A,456
128669,A,331
128670,D,251
128671,D,432
128672,B,467
128673,B,451
128674,A,410
128675,B,369
128676,C,305
128677,A,90
128678,A,64
128679,B,126
128680,D,342
128681,A,246
128682,A,355
128683,D,232
128684,D,295
128685,A,103
128686,B,241
128687,A,280
128688,A,44
128689,A,39
128690,B,472
128691,D,96
128692,A,467
128693,D,266
128694,A,52
128695,B,457
128696,A,16
128697,A,259
128698,D,212
128699,A,152
128700,A,43
128701,A,266
128702,D,335
128703,C,127
128704,D,476
128705,A,141
128706,C,72
128707,D,20
128708,D,419
128709,C,189
128710,C,127
128711,C,298
128712,C,411
128713,B,194
128714,B,98
128715,B,236
128716,C,183
128717,A,87
128718,A,125
128719,A,103
128720,D,494
128721,A,74
128722,B,333
128723,C,397
128724,D,246
128725,B,142
128726,A,211
128727,C,386
128728,A,88
128729,B,175
128730,B,71
128731,B,430
128732,A,326
128733,C,79
128734,C,256
128735,D,95
128736,D,348
128737,D,385
128738,B,466
128739,C,32
128740,A,99
128741,C,96
128742,A,153
128743,D,357
128744,B,490
128745,B,273
128746,D,238
128747,B,418
128748,D,108
128749,C,182
128750,A,325
128751,B,107
128752,D,388
128753,A,332
128754,D,299
128755,B,30
128756,A,428
128757,B,305
128758,A,108
128759,A,243
128760,D,162
128761,A,128
128762,C,267
128763,B,207
128764,D,400
128765,A,64
128766,C,109
128767,C,245
128768,C,63
128769,D,432
128770,A,271
128771,A,69
128772,C,49
128773,D,495
128774,B,419
128775,A,69
128776,A,452
128777,B,488
128778,A,286
128779,B,475
128780,B,251
128781,A,90
128782,C,425
128783,A,72
128784,C,457
128785,A,190
128786,D,441
128787,C,311
128788,B,189
128789,C,206
128790,C,31
128791,A,397
128792,D,372
128793,B,387
128794,D,166
128795,C,383
128796,D,196
128797,D,60
128798,D,324
128799,C,398
128800,D,55
128801,D,14
128802,A,376
128803,B,214
128804,C,457
128805,D,102
128806,D,232
128807,A,406
128808,B,331
128809,C,144
128810,D,298
128811,C,158
128812,D,307
128813,D,360
128814,C,285
128815,C,157
128816,D,171
128817,C,395
128818,B,271
128819,C,405
128820,C,165
128821,C,318
128822,C,47
128823,D,464
128824,A,480
128825,D,250
128826,D,498
128827,B,177
128828,D,265
128829,D,388
128830,B,465
128831,B,157
128832,C,218
128833,D,127
128834,B,322
128835,D,182
128836,D,262
128837,D,328
128838,C,187
128839,C,119
128840,D,350
128841,A,109
128842,D,89
128843,C,174
128844,B,83
128845,D,222
128846,C,72
128847,B,487
128848,C,125
128849,A,487
128850,C,248
128851,D,24
128852,B,62
128853,D,38
128854,D,92
128855,A,230
128856,C,335
128857,A,480
128858,C,356
128859,A,277
128860,C,83
128861,B,227
128862,D,34
128863,C,457
128864,B,292
128865,C,119
128866,C,416
128867,D,385
128868,D,186
128869,B,95
128870,D,196
128871,D,304
128872,B,440
128873,D,453
128874,B,382
128875,B,392
128876,D,468
128877,C,108
128878,D,74
128879,D,163
128880,C,251
128881,D,115
128882,D,21
128883,C,120
128884,B,248
128885,C,260
128886,C,275
128887,A,100
128888,A,199
128889,B,475
128890,D,217
128891,B,459
128892,D,455
128893,A,432
128894,C,403
128895,C,495
128896,B,36
128897,C,214
128898,C,341
128899,A,455
128900,A,437
128901,B,343
128902,D,436
128903,B,329
128904,A,394
128905,C,467
128906,D,343
128907,A,443
128908,A,286
128909,D,148
128910,D,219
128911,B,51
128912,D,316
128913,D,70
128914,C,68
128915,B,43
128916,D,363
128917,B,426
128918,D,130
128919,A,257
128920,A,175
128921,B,320
128922,A,86
128923,A,210
128924,D,20
128925,C,426
128926,D,495
128927,C,446
128928,B,173
128929,C,165
128930,B,378
128931,C,383
128932,A,356
128933,A,113
128934,B,311
128935,C,66
128936,A,497
128937,B,283
128938,C,23
128939,A,42
128940,D,55
128941,C,479
128942,B,256
128943,D,422
128944,D,25
128945,B,248
128946,D,169
128947,B,241
128948,A,467
128949,B,46
128950,D,233
128951,D,423
128952,C,462
128953,D,379
128954,A,494
128955,B,239
128956,B,39
128957,D,98
128958,A,282
128959,B,245
128960,C,86
128961,A,250
128962,C,384
128963,C,52
128964,B,105
128965,A,279
128966,D,127
128967,B,39
128968,C,369
128969,B,445
128970,B,54
128971,C,61
128972,B,294
128973,D,229
128974,C,195
128975,A,48
128976,C,37
128977,D,157
128978,A,276
128979,C,333
128980,C,362
128981,B,215
128982,A,399
128983,D,302
128984,D,252
128985,C,360
128986,B,259
128987,D,356
128988,B,95
128989,A,146
128990,B,24
128991,B,198
128992,C,140
128993,D,142
128994,A,347
128995,D,11
128996,A,220
128997,A,372
128998,D,26
128999,A,450
129000,D,123
129001,B,310
129002,A,284
129003,D,76
129004,B,288
129005,B,453
129006,B,440
129007,B,158
129008,A,364
129009,D,12
129010,D,207
129011,B,281
129012,C,310
129013,C,88
129014,C,308
129015,C,110
129016,B,423
129017,C,466
129018,C,326
129019,B,339
129020,D,456
129021,D,358
129022,A,405
129023,D,453
129024,A,496
129025,A,47
129026,A,108
129027,D,437
129028,B,265
129029,B,465
129030,D,389
129031,A,394
129032,C,115
129033,B,56
129034,C,176
129035,C,136
129036,C,274
129037,D,496
129038,A,163
129039,D,474
129040,A,179
129041,A,393
129042,C,263
129043,C,279
129044,B,74
129045,D,454
129046,B,83
129047,A,367
129048,D,278
129049,D,192
129050,B,292
129051,D,489
129052,C,111
129053,C,432
129054,C,472
129055,A,295
129056,B,436
129057,C,145
129058,A,230
129059,A,229
129060,B,271
129061,C,499
129062,D,124
129063,A,380
129064,D,406
129065,A,57
129066,C,174
129067,A,445
129068,A,112
129069,B,405
129070,B,265
129071,D,245
129072,B,368
129073,B,496
129074,D,217
129075,D,178
129076,B,459
129077,C,415
129078,A,285
129079,C,249
129080,C,57
129081,B,131
129082,C,287
129083,A,412
129084,C,75
129085,D,407
129086,C,269
129087,B,208
129088,C,223
129089,C,55
129090,D,301
129091,B,330
129092,A,166
129093,B,237
129094,B,228
129095,C,284
129096,B,294
129097,B,150
129098,A,332
129099,C,109
129100,A,382
129101,A,199
129102,B,405
129103,A,34
129104,D,308
129105,A,89
129106,B,148
129107,B,100
129108,C,306
129109,B,113
129110,B,106
129111,D,396
129112,B,66
129113,C,455
129114,A,114
129115,B,223
129116,C,180
129117,B,369
129118,A,40
129119,A,175
129120,B,488
129121,B,418
129122,C,495
129123,A,99
129124,B,200
129125,B,471
129126,B,368
129127,B,98
129128,C,426
129129,D,157
129130,C,147
129131,A,37
129132,A,118
129133,D,283
129134,C,289
129135,D,389
129136,D,54
129137,A,346
129138,C,377
129139,B,411
129140,B,60
129141,D,85
129142,C,385
129143,B,132
129144,B,78
129145,C,224
129146,B,211
129147,A,280
129148,B,82
129149,A,64
129150,D,367
129151,C,210
129152,A,294
129153,B,344
129154,A,303
129155,B,429
129156,B,433
129157,A,53
129158,B,31
129159,A,252
129160,D,188
129161,D,236
129162,D,240
129163,D,416
129164,B,348
129165,C,346
129166,C,31
129167,A,431
129168,D,11
129169,D,152
129170,A,235
129171,C,258
129172,C,360
129173,D,84
129174,D,211
129175,C,77
129176,D,490
129177,D,229
129178,D,251
129179,C,118
129180,D,111
129181,D,117
129182,D,337
129183,B,105
129184,A,11
129185,A,173
129186,D,19
129187,C,290
129188,A,457
129189,D,431
129190,D,482
129191,A,28
129192,B,156
129193,B,31
129194,A,451
129195,D,249
129196,B,93
129197,C,108
129198,A,220
129199,B,10
129200,B,343
129201,A,258
129202,D,446
129203,A,344
129204,C,122
129205,D,408
129206,B,84
129207,D,325
129208,A,383
129209,D,66
129210,B,480
129211,B,32
129212,B,455
129213,B,44
129214,A,74
129215,A,377
129216,C,124
129217,A,64
129218,B,400
129219,C,486
129220,D,171
129221,A,59
129222,A,302
129223,C,249
129224,A,275
129225,A,309
129226,A,479
129227,B,49
129228,C,457
129229,C,469
129230,B,246
129231,C,85
129232,D,201
129233,A,494
129234,B,198
129235,D,43
129236,B,108
129237,B,397
129238,C,45
129239,D,376
129240,D,44
129241,B,206
129242,B,86
129243,D,456
129244,B,335
129245,C,387
129246,C,283
129247,C,172
129248,B,491
129249,A,218
129250,D,348
129251,C,122
129252,A,199
129253,A,237
129254,C,426
129255,C,487
129256,A,449
129257,C,437
129258,A,63
129259,A,47
129260,B,297
129261,A,464
129262,B,384
129263,B,380
129264,C,447
129265,D,252
129266,C,58
129267,D,401
129268,A,163
129269,C,298
129270,C,374
129271,C,41
129272,C,86
129273,A,479
129274,D,415
129275,D,220
129276,B,139
129277,B,43
129278,B,237
129279,C,94
129280,D,223
129281,C,445
129282,D,488
129283,A,278
129284,D,122
129285,B,376
129286,A,244
129287,D,216
129288,B,193
129289,A,141
129290,A,35
129291,A,380
129292,B,321
129293,C,145
129294,B,433
129295,D,396
129296,C,368
129297,A,97
129298,B,93
129299,C,29
129300,B,372
129301,B,187
129302,D,228
129303,B,282
129304,A,362
129305,C,328
129306,A,360
129307,D,26
129308,D,464
129309,D,409
129310,D,236
129311,C,409
129312,D,217
129313,A,298
129314,B,462
129315,A,399
129316,B,378
129317,C,470
129318,C,293
129319,D,475
129320,B,60
129321,B,364
129322,D,281
129323,A,218
129324,A,90
129325,A,237
129326,C,484
129327,B,370
129328,C,44
129329,B,421
129330,B,474
129331,D,76
129332,C,361
129333,A,181
129334,A,464
129335,C,400
129336,D,248
129337,B,215
129338,C,210
129339,A,321
129340,D,309
129341,B,262
129342,D,315
129343,C,442
129344,A,14
129345,B,133
129346,D,282
129347,C,152
129348,C,22
129349,A,394
129350,C,225
129351,D,24
129352,C,308
129353,C,283
129354,D,154
129355,C,199
129356,A,123
129357,B,341
129358,B,474
129359,C,46
129360,A,137
129361,C,279
129362,C,324
129363,C,45
129364,C,434
129365,B,371
129366,C,343
129367,C,472
129368,C,17
129369,B,81
129370,A,469
129371,A,101
129372,A,335
129373,A,302
129374,A,324
129375,D,328
129376,C,284
129377,C,330
129378,A,485
129379,D,350
129380,B,67
129381,D,121
129382,C,356
129383,A,42
129384,D,278
129385,B,447
129386,A,438
129387,B,417
129388,A,444
129389,C,252
129390,A,428
129391,A,108
129392,A,192
129393,A,223
129394,D,129
129395,D,408
129396,D,338
129397,A,459
129398,B,123
129399,D,353
129400,C,322
129401,D,332
129402,D,102
129403,C,285
129404,C,298
129405,B,465
129406,A,65
129407,C,449
129408,B,73
129409,A,57
129410,C,37
129411,B,36
129412,B,219
129413,D,151
129414,C,13
129415,A,142
129416,B,213
129417,D,489
129418,B,240
129419,A,141
129420,B,497
129421,D,478
129422,A,152
129423,C,378
129424,D,306
129425,A,65
129426,B,105
129427,D,61
129428,A,493
129429,A,276
129430,D,156
129431,A,480
129432,A,367
129433,B,277
129434,C,59
129435,C,391
129436,D,86
129437,D,325
129438,A,276
129439,C,194
129440,B,227
129441,B,441
129442,C,250
129443,D,78
129444,C,62
129445,D,117
129446,B,56
129447,A,300
129448,A,188
129449,B,238
129450,C,454
129451,C,152
129452,C,289
129453,C,147
129454,C,243
129455,D,183
129456,C,212
129457,C,412
129458,C,489
129459,A,179
129460,A,371
129461,C,27
129462,C,399
129463,D,281
129464,A,230
129465,B,262
129466,A,290
129467,C,207
129468,A,443
129469,C,43
129470,A,349
129471,A,321
129472,A,71
129473,C,142
129474,B,133
129475,C,406
129476,B,331
129477,B,166
129478,B,464
129479,B,67
129480,B,164
129481,D,417
129482,B,130
129483,D,449
129484,C,46
129485,C,415
129486,D,99
129487,A,488
129488,B,354
129489,D,460
129490,C,324
129491,C,93
129492,C,339
129493,C,91
129494,D,490
129495,A,368
129496,C,360
129497,A,55
129498,B,136
129499,A,293
129500,C,255
129501,D,148
